Order_ID,Order_Date,Customer_ID,Seller_ID,Order_Status,Payment_Method,Shipping_Mode
O0044156,2025-07-02,C00757,S0074,Completed,Credit Card,Express
O0044157,2026-08-08,C00692,S0033,Cancelled,COD,Express
O0044158,2025-05-30,C00554,S0087,Cancelled,Net Banking,Same Day
O0044159,2025-08-13,C01830,S0087,Completed,Credit Card,Standard
O0044160,2026-01-22,C01755,S0025,Completed,Credit Card,Standard
O0044161,2025-03-13,C01969,S0007,Completed,Net Banking,Same Day
O0044162,2025-01-31,C00496,S0058,Completed,Wallet,Express
O0044163,2024-06-11,C01462,S0012,Cancelled,Net Banking,Same Day
O0044164,2025-07-06,C00022,S0029,Completed,Credit Card,Express
O0044165,2024-10-16,C00406,S0092,Completed,Debit Card,Same Day
O0044166,2026-02-19,C01554,S0086,Completed,UPI,Same Day
O0044167,2026-06-26,C00090,S0055,Completed,COD,Express
O0044168,2025-03-30,C00415,S0036,Completed,UPI,Same Day
O0044169,2026-04-20,C00273,S0054,Completed,Net Banking,Standard
O0044170,2024-06-23,C00509,S0082,Completed,Credit Card,Express
O0044171,2026-05-22,C00240,S0002,Completed,Credit Card,Same Day
O0044172,2025-10-01,C01544,S0072,Completed,Net Banking,Standard
O0044173,2024-09-24,C01207,S0029,Completed,COD,Same Day
O0044174,2024-02-03,C00820,S0025,Completed,COD,Standard
O0044175,2025-10-21,C00847,S0022,Completed,Wallet,Standard
O0044176,2026-02-15,C01730,S0069,Completed,Debit Card,Same Day
O0044177,2024-04-03,C01208,S0019,Pending,Debit Card,Standard
O0044178,2024-07-15,C01893,S0022,Returned,UPI,Express
O0044179,2025-05-27,C00555,S0020,Completed,Credit Card,Express
O0044180,2024-08-30,C00060,S0009,Completed,Wallet,Express
O0044181,2024-12-17,C00667,S0010,Completed,Wallet,Standard
O0044182,2025-10-24,C01499,S0090,Completed,Debit Card,Express
O0044183,2025-02-14,C00823,S0062,Pending,Credit Card,Same Day
O0044184,2026-04-06,C00471,S0075,Returned,UPI,Express
O0044185,2024-12-01,C00247,S0036,Cancelled,Debit Card,Express
O0044186,2024-07-06,C01095,S0051,Completed,Wallet,Express
O0044187,2024-09-23,C00997,S0046,Returned,Credit Card,Standard
O0044188,2024-05-19,C01524,S0083,Completed,UPI,Standard
O0044189,2025-08-14,C00116,S0007,Completed,Credit Card,Express
O0044190,2026-02-04,C01344,S0036,Completed,COD,Express
O0044191,2024-06-11,C00544,S0021,Completed,Debit Card,Same Day
O0044192,2024-07-14,C00071,S0079,Completed,Credit Card,Express
O0044193,2025-05-14,C01546,S0041,Completed,UPI,Express
O0044194,2024-02-23,C00723,S0019,Completed,Wallet,Standard
O0044195,2024-05-27,C01464,S0089,Completed,COD,Express
O0044196,2025-06-09,C01360,S0078,Completed,Wallet,Express
O0044197,2024-03-04,C00482,S0039,Completed,COD,Same Day
O0044198,2024-12-16,C01251,S0093,Completed,Net Banking,Same Day
O0044199,2025-09-02,C00468,S0052,Completed,Credit Card,Standard
O0044200,2024-06-19,C01099,S0033,Completed,UPI,Same Day
O0044201,2025-09-04,C00489,S0056,Completed,Wallet,Standard
O0044202,2024-10-06,C01816,S0096,Completed,Debit Card,Express
O0044203,2025-02-16,C00844,S0013,Completed,Debit Card,Same Day
O0044204,2025-09-03,C01577,S0002,Completed,Credit Card,Express
O0044205,2025-05-16,C00607,S0063,Completed,Wallet,Express
O0044206,2024-04-22,C01531,S0063,Pending,UPI,Standard
O0044207,2024-02-22,C01406,S0068,Completed,UPI,Express
O0044208,2025-10-10,C00005,S0021,Completed,Wallet,Express
O0044209,2025-03-07,C01273,S0060,Completed,Credit Card,Express
O0044210,2024-07-20,C01714,S0005,Completed,COD,Same Day
O0044211,2024-06-08,C00583,S0048,Completed,Wallet,Express
O0044212,2024-08-23,C00451,S0016,Completed,Net Banking,Express
O0044213,2025-10-01,C00120,S0023,Completed,Wallet,Same Day
O0044214,2024-05-23,C01061,S0026,Completed,Debit Card,Same Day
O0044215,2026-06-09,C01134,S0002,Completed,Credit Card,Express
O0044216,2026-03-08,C01140,S0047,Cancelled,UPI,Express
O0044217,2024-06-10,C01495,S0045,Completed,Debit Card,Same Day
O0044218,2026-07-17,C00425,S0019,Completed,UPI,Standard
O0044219,2025-05-05,C00841,S0023,Completed,Wallet,Same Day
O0044220,2025-03-27,C00936,S0067,Completed,COD,Standard
O0044221,2024-03-11,C01913,S0040,Cancelled,COD,Same Day
O0044222,2025-03-25,C00824,S0005,Completed,COD,Standard
O0044223,2024-06-23,C00712,S0004,Completed,Wallet,Same Day
O0044224,2026-04-29,C00895,S0093,Completed,Credit Card,Same Day
O0044225,2025-03-23,C01793,S0038,Completed,Net Banking,Express
O0044226,2025-07-12,C00299,S0057,Completed,Debit Card,Express
O0044227,2025-01-03,C00013,S0051,Completed,COD,Standard
O0044228,2025-10-26,C00116,S0013,Completed,Net Banking,Standard
O0044229,2024-03-17,C00375,S0009,Completed,Credit Card,Express
O0044230,2025-04-06,C00648,S0038,Completed,COD,Same Day
O0044231,2024-09-05,C00217,S0006,Completed,Credit Card,Same Day
O0044232,2025-07-11,C01409,S0087,Completed,Credit Card,Same Day
O0044233,2024-11-23,C00353,S0064,Completed,Wallet,Standard
O0044234,2026-07-08,C01813,S0051,Completed,COD,Standard
O0044235,2025-04-04,C00508,S0010,Completed,UPI,Standard
O0044236,2025-10-25,C01765,S0010,Completed,COD,Same Day
O0044237,2024-04-22,C01564,S0010,Completed,Credit Card,Same Day
O0044238,2024-05-28,C00329,S0026,Completed,UPI,Same Day
O0044239,2025-04-27,C00647,S0062,Cancelled,Net Banking,Same Day
O0044240,2026-04-05,C00198,S0018,Pending,Wallet,Express
O0044241,2025-01-04,C00795,S0058,Completed,Debit Card,Express
O0044242,2024-03-25,C01046,S0042,Completed,Credit Card,Express
O0044243,2025-05-31,C00840,S0002,Cancelled,Net Banking,Standard
O0044244,2024-06-21,C01944,S0016,Completed,Wallet,Standard
O0044245,2025-05-04,C00603,S0086,Completed,UPI,Express
O0044246,2024-02-17,C00599,S0014,Completed,Debit Card,Same Day
O0044247,2025-01-30,C00881,S0087,Completed,Credit Card,Express
O0044248,2026-06-27,C00732,S0097,Completed,Credit Card,Express
O0044249,2026-07-18,C01265,S0071,Completed,UPI,Express
O0044250,2024-12-14,C00788,S0083,Completed,COD,Express
O0044251,2025-10-09,C01583,S0072,Cancelled,COD,Same Day
O0044252,2025-02-20,C00003,S0079,Completed,Debit Card,Same Day
O0044253,2024-07-08,C00569,S0086,Completed,Net Banking,Standard
O0044254,2025-12-16,C01330,S0098,Completed,Net Banking,Standard
O0044255,2025-10-08,C01783,S0005,Completed,Net Banking,Same Day
O0044256,2024-03-08,C00272,S0005,Completed,Debit Card,Standard
O0044257,2025-09-29,C01920,S0078,Completed,Debit Card,Standard
O0044258,2026-07-20,C01852,S0021,Completed,COD,Standard
O0044259,2026-04-01,C01547,S0056,Completed,COD,Same Day
O0044260,2025-04-09,C01419,S0053,Completed,COD,Express
O0044261,2025-12-14,C01562,S0028,Completed,Net Banking,Same Day
O0044262,2025-04-20,C01037,S0032,Completed,UPI,Same Day
O0044263,2025-08-17,C01720,S0065,Completed,Net Banking,Express
O0044264,2025-05-03,C01190,S0059,Completed,Net Banking,Standard
O0044265,2025-01-30,C00225,S0066,Completed,COD,Express
O0044266,2024-06-11,C00746,S0018,Completed,Net Banking,Same Day
O0044267,2025-02-03,C01318,S0074,Completed,UPI,Standard
O0044268,2024-11-18,C00801,S0019,Completed,Credit Card,Same Day
O0044269,2026-01-29,C00318,S0088,Returned,Wallet,Standard
O0044270,2026-03-02,C00688,S0033,Completed,UPI,Same Day
O0044271,2024-08-16,C01308,S0026,Completed,Net Banking,Express
O0044272,2024-01-11,C00657,S0070,Cancelled,Credit Card,Standard
O0044273,2026-02-21,C01968,S0013,Completed,COD,Standard
O0044274,2024-03-10,C00967,S0033,Returned,Wallet,Express
O0044275,2025-09-09,C00268,S0020,Completed,Debit Card,Standard
O0044276,2026-01-27,C01316,S0085,Completed,Net Banking,Same Day
O0044277,2025-12-18,C01315,S0020,Completed,Debit Card,Express
O0044278,2026-07-18,C00069,S0090,Completed,COD,Express
O0044279,2024-11-13,C00787,S0088,Completed,Debit Card,Express
O0044280,2024-05-20,C00902,S0088,Completed,Debit Card,Same Day
O0044281,2024-07-18,C01104,S0019,Completed,Debit Card,Same Day
O0044282,2025-12-10,C01057,S0006,Returned,Net Banking,Same Day
O0044283,2026-04-27,C00070,S0015,Completed,COD,Express
O0044284,2025-03-19,C01353,S0077,Pending,Net Banking,Same Day
O0044285,2026-02-04,C00077,S0077,Completed,Debit Card,Express
O0044286,2024-02-04,C00469,S0079,Pending,Wallet,Same Day
O0044287,2025-05-03,C01396,S0068,Completed,UPI,Express
O0044288,2025-05-18,C00487,S0063,Completed,Wallet,Same Day
O0044289,2024-05-13,C00437,S0047,Completed,UPI,Standard
O0044290,2026-04-11,C01176,S0023,Completed,Net Banking,Same Day
O0044291,2024-04-11,C01901,S0035,Completed,COD,Same Day
O0044292,2026-03-14,C01560,S0017,Completed,COD,Same Day
O0044293,2025-02-14,C00222,S0023,Completed,Wallet,Express
O0044294,2026-01-02,C00567,S0070,Completed,COD,Standard
O0044295,2024-09-25,C01199,S0030,Completed,COD,Express
O0044296,2024-05-01,C01693,S0038,Completed,Debit Card,Express
O0044297,2025-11-28,C01563,S0018,Completed,Debit Card,Standard
O0044298,2025-07-03,C00092,S0036,Pending,Net Banking,Standard
O0044299,2025-07-27,C00588,S0043,Completed,Net Banking,Express
O0044300,2024-09-27,C01065,S0066,Completed,UPI,Express
O0044301,2024-01-15,C00651,S0074,Completed,Debit Card,Express
O0044302,2024-12-14,C00357,S0093,Completed,Credit Card,Standard
O0044303,2026-01-21,C00698,S0003,Completed,COD,Standard
O0044304,2024-08-20,C00791,S0023,Pending,Credit Card,Express
O0044305,2026-02-13,C00494,S0063,Completed,COD,Standard
O0044306,2024-08-17,C01819,S0033,Pending,Wallet,Standard
O0044307,2025-07-19,C01312,S0026,Completed,Wallet,Express
O0044308,2025-03-30,C00937,S0069,Completed,Debit Card,Express
O0044309,2026-06-14,C00065,S0006,Completed,Net Banking,Standard
O0044310,2024-05-11,C01459,S0060,Completed,Debit Card,Standard
O0044311,2024-09-04,C00250,S0091,Completed,Debit Card,Express
O0044312,2026-01-12,C01692,S0029,Completed,Credit Card,Express
O0044313,2025-04-28,C01668,S0064,Completed,Wallet,Express
O0044314,2024-02-24,C00589,S0067,Completed,Credit Card,Standard
O0044315,2024-05-26,C00724,S0003,Completed,Credit Card,Standard
O0044316,2026-07-04,C00887,S0060,Cancelled,Net Banking,Express
O0044317,2026-07-20,C00637,S0085,Completed,UPI,Standard
O0044318,2025-05-09,C01061,S0099,Completed,COD,Same Day
O0044319,2025-01-14,C00224,S0061,Returned,UPI,Express
O0044320,2025-12-31,C01537,S0083,Completed,UPI,Same Day
O0044321,2024-04-19,C00355,S0048,Completed,Debit Card,Express
O0044322,2025-09-19,C01237,S0024,Completed,Net Banking,Express
O0044323,2025-03-11,C00162,S0100,Completed,Credit Card,Standard
O0044324,2026-03-16,C01346,S0094,Cancelled,UPI,Same Day
O0044325,2024-08-13,C00079,S0030,Completed,Net Banking,Same Day
O0044326,2025-03-01,C01287,S0031,Completed,Net Banking,Standard
O0044327,2025-01-30,C01007,S0045,Completed,Net Banking,Standard
O0044328,2025-11-24,C01675,S0099,Completed,Net Banking,Express
O0044329,2026-06-25,C01018,S0067,Completed,Wallet,Same Day
O0044330,2026-04-20,C01427,S0078,Completed,Net Banking,Same Day
O0044331,2024-04-05,C00984,S0085,Completed,Debit Card,Standard
O0044332,2025-08-16,C01658,S0076,Completed,Wallet,Same Day
O0044333,2025-02-11,C01269,S0084,Completed,COD,Standard
O0044334,2024-12-13,C01344,S0089,Completed,Net Banking,Standard
O0044335,2025-05-14,C01904,S0023,Completed,UPI,Express
O0044336,2024-12-17,C01486,S0006,Completed,COD,Same Day
O0044337,2025-09-04,C01201,S0079,Completed,UPI,Same Day
O0044338,2026-05-20,C01131,S0074,Completed,Wallet,Standard
O0044339,2026-05-25,C00348,S0043,Completed,Wallet,Same Day
O0044340,2026-08-03,C00744,S0079,Completed,Debit Card,Standard
O0044341,2024-01-30,C01927,S0099,Completed,Debit Card,Standard
O0044342,2025-10-13,C00913,S0079,Completed,Wallet,Standard
O0044343,2025-06-30,C00152,S0026,Completed,UPI,Express
O0044344,2026-02-04,C00493,S0100,Completed,Wallet,Standard
O0044345,2026-01-13,C01427,S0018,Completed,Wallet,Same Day
O0044346,2025-05-27,C00942,S0016,Completed,Credit Card,Standard
O0044347,2024-11-13,C01678,S0003,Completed,COD,Same Day
O0044348,2026-07-18,C00484,S0041,Completed,Net Banking,Same Day
O0044349,2025-10-09,C01872,S0001,Completed,COD,Express
O0044350,2025-09-18,C00058,S0046,Completed,Net Banking,Express
O0044351,2025-06-06,C00850,S0081,Completed,COD,Standard
O0044352,2025-03-20,C00227,S0053,Completed,Net Banking,Express
O0044353,2025-12-11,C00594,S0033,Completed,Credit Card,Express
O0044354,2026-05-25,C01857,S0072,Completed,UPI,Same Day
O0044355,2024-05-16,C01810,S0015,Completed,Credit Card,Standard
O0044356,2026-05-24,C00377,S0077,Completed,COD,Express
O0044357,2024-06-30,C00774,S0060,Completed,Wallet,Standard
O0044358,2024-11-12,C00671,S0064,Completed,COD,Same Day
O0044359,2024-08-11,C00205,S0094,Cancelled,Net Banking,Same Day
O0044360,2026-02-10,C01741,S0068,Pending,UPI,Same Day
O0044361,2026-07-27,C01991,S0069,Completed,Credit Card,Express
O0044362,2024-07-29,C01882,S0052,Completed,COD,Express
O0044363,2024-06-13,C00617,S0059,Completed,Wallet,Same Day
O0044364,2026-04-17,C01863,S0015,Completed,Credit Card,Same Day
O0044365,2024-03-04,C01859,S0065,Completed,Debit Card,Same Day
O0044366,2026-06-01,C00982,S0009,Completed,Credit Card,Express
O0044367,2026-02-28,C01432,S0005,Completed,COD,Express
O0044368,2024-06-25,C01821,S0047,Completed,Wallet,Same Day
O0044369,2025-05-21,C01238,S0048,Completed,COD,Same Day
O0044370,2024-12-27,C01264,S0100,Completed,Net Banking,Same Day
O0044371,2024-04-28,C01858,S0025,Completed,Wallet,Standard
O0044372,2025-08-19,C01008,S0063,Completed,Debit Card,Same Day
O0044373,2024-01-31,C00647,S0043,Completed,Credit Card,Standard
O0044374,2024-10-23,C00904,S0044,Completed,UPI,Express
O0044375,2025-10-16,C00924,S0095,Completed,Credit Card,Same Day
O0044376,2025-12-14,C00403,S0006,Completed,Wallet,Standard
O0044377,2024-03-28,C00319,S0043,Completed,COD,Same Day
O0044378,2024-08-10,C01091,S0052,Completed,UPI,Standard
O0044379,2026-06-24,C00370,S0004,Completed,Credit Card,Same Day
O0044380,2024-04-16,C01058,S0068,Completed,COD,Same Day
O0044381,2024-05-03,C01165,S0054,Completed,Net Banking,Standard
O0044382,2024-03-17,C01189,S0100,Returned,Wallet,Same Day
O0044383,2025-03-18,C01807,S0036,Completed,Wallet,Same Day
O0044384,2024-07-16,C00173,S0063,Completed,COD,Express
O0044385,2024-02-15,C01656,S0087,Completed,COD,Standard
O0044386,2025-04-11,C01206,S0019,Completed,Wallet,Express
O0044387,2025-01-10,C01827,S0071,Completed,Wallet,Standard
O0044388,2024-10-14,C01931,S0041,Completed,Credit Card,Standard
O0044389,2025-11-17,C00941,S0018,Completed,Wallet,Same Day
O0044390,2024-07-04,C01936,S0019,Completed,Wallet,Same Day
O0044391,2026-05-04,C00464,S0048,Completed,Wallet,Express
O0044392,2024-12-17,C00572,S0020,Completed,Debit Card,Express
O0044393,2025-10-21,C01212,S0044,Completed,UPI,Standard
O0044394,2025-02-17,C01605,S0047,Completed,COD,Standard
O0044395,2026-01-04,C00892,S0073,Completed,COD,Same Day
O0044396,2025-06-29,C01391,S0054,Completed,Net Banking,Standard
O0044397,2025-06-07,C00973,S0050,Completed,UPI,Standard
O0044398,2025-11-06,C00777,S0044,Completed,UPI,Express
O0044399,2025-12-21,C01374,S0002,Completed,Wallet,Standard
O0044400,2024-11-23,C00597,S0064,Completed,Credit Card,Express
O0044401,2024-12-30,C00559,S0002,Completed,Debit Card,Same Day
O0044402,2024-06-10,C01710,S0055,Completed,Credit Card,Standard
O0044403,2024-03-29,C01162,S0023,Completed,COD,Express
O0044404,2024-10-22,C00258,S0060,Completed,Credit Card,Same Day
O0044405,2026-03-13,C01261,S0033,Completed,COD,Standard
O0044406,2026-05-20,C00136,S0071,Completed,Net Banking,Same Day
O0044407,2024-09-30,C00763,S0016,Completed,Credit Card,Same Day
O0044408,2024-12-14,C00533,S0076,Completed,Net Banking,Express
O0044409,2024-05-18,C01709,S0097,Pending,Credit Card,Express
O0044410,2025-02-18,C00497,S0036,Pending,UPI,Same Day
O0044411,2024-10-21,C00697,S0083,Completed,Wallet,Express
O0044412,2024-04-01,C00290,S0058,Completed,Credit Card,Same Day
O0044413,2025-02-20,C01469,S0062,Completed,COD,Same Day
O0044414,2024-09-16,C01935,S0001,Completed,Wallet,Express
O0044415,2024-03-02,C01585,S0048,Completed,Net Banking,Standard
O0044416,2025-04-06,C00879,S0086,Completed,Wallet,Express
O0044417,2024-08-26,C01561,S0042,Completed,Debit Card,Same Day
O0044418,2025-06-13,C00954,S0082,Completed,UPI,Same Day
O0044419,2025-08-01,C00902,S0067,Completed,UPI,Same Day
O0044420,2025-12-25,C01727,S0068,Pending,Wallet,Standard
O0044421,2024-10-19,C00342,S0049,Completed,UPI,Same Day
O0044422,2024-04-27,C01155,S0060,Completed,Wallet,Express
O0044423,2024-10-03,C00796,S0008,Completed,Credit Card,Standard
O0044424,2026-08-11,C00698,S0025,Completed,Credit Card,Same Day
O0044425,2025-05-20,C01061,S0063,Returned,Net Banking,Express
O0044426,2026-06-21,C01488,S0017,Completed,Debit Card,Express
O0044427,2025-01-08,C00808,S0097,Completed,Credit Card,Express
O0044428,2025-06-17,C00705,S0088,Completed,Net Banking,Express
O0044429,2024-10-27,C00442,S0007,Completed,Wallet,Standard
O0044430,2026-02-12,C01843,S0097,Completed,Net Banking,Express
O0044431,2026-01-21,C01259,S0094,Completed,Wallet,Standard
O0044432,2025-01-12,C01536,S0037,Completed,UPI,Standard
O0044433,2025-02-06,C00179,S0044,Completed,Debit Card,Express
O0044434,2026-02-21,C01694,S0012,Completed,Net Banking,Express
O0044435,2026-04-22,C00313,S0020,Completed,COD,Standard
O0044436,2026-04-13,C00162,S0025,Completed,Debit Card,Standard
O0044437,2024-01-06,C00891,S0058,Completed,Credit Card,Express
O0044438,2024-06-01,C01696,S0027,Completed,Wallet,Standard
O0044439,2024-11-02,C01543,S0041,Completed,Credit Card,Same Day
O0044440,2025-07-04,C00041,S0080,Completed,Wallet,Express
O0044441,2026-05-28,C00698,S0017,Completed,Credit Card,Standard
O0044442,2025-11-04,C01406,S0089,Completed,Net Banking,Standard
O0044443,2025-08-19,C00697,S0028,Completed,Net Banking,Express
O0044444,2025-03-16,C01440,S0001,Completed,UPI,Express
O0044445,2024-09-21,C00664,S0059,Completed,Debit Card,Standard
O0044446,2026-06-25,C01527,S0091,Completed,UPI,Same Day
O0044447,2024-02-02,C01098,S0088,Returned,Credit Card,Standard
O0044448,2026-06-10,C00005,S0021,Completed,Debit Card,Standard
O0044449,2025-07-07,C01448,S0047,Completed,Credit Card,Express
O0044450,2024-09-28,C01384,S0069,Completed,UPI,Express
O0044451,2024-06-02,C01621,S0056,Completed,Credit Card,Express
O0044452,2025-09-05,C01193,S0097,Completed,Debit Card,Standard
O0044453,2026-05-31,C00393,S0059,Completed,UPI,Express
O0044454,2025-12-06,C00274,S0004,Completed,UPI,Same Day
O0044455,2026-01-18,C01029,S0016,Completed,Wallet,Express
O0044456,2024-06-19,C01736,S0037,Completed,UPI,Same Day
O0044457,2024-08-10,C00050,S0046,Completed,COD,Express
O0044458,2024-02-24,C01526,S0048,Completed,Credit Card,Same Day
O0044459,2025-05-04,C01600,S0095,Returned,Debit Card,Standard
O0044460,2024-08-16,C01979,S0034,Completed,Credit Card,Standard
O0044461,2025-06-26,C01218,S0018,Completed,COD,Standard
O0044462,2026-02-05,C01133,S0072,Completed,COD,Standard
O0044463,2025-08-26,C00708,S0062,Completed,COD,Express
O0044464,2025-04-26,C00394,S0046,Completed,Debit Card,Same Day
O0044465,2024-01-29,C01151,S0051,Completed,Credit Card,Standard
O0044466,2026-06-08,C01072,S0071,Completed,COD,Standard
O0044467,2025-03-25,C00062,S0092,Completed,Debit Card,Express
O0044468,2024-10-16,C01707,S0067,Completed,Debit Card,Express
O0044469,2025-09-05,C00556,S0042,Completed,COD,Standard
O0044470,2024-08-18,C01960,S0045,Returned,Debit Card,Standard
O0044471,2024-12-01,C01703,S0097,Completed,Net Banking,Express
O0044472,2026-05-24,C01349,S0043,Pending,UPI,Standard
O0044473,2026-05-19,C00943,S0097,Completed,UPI,Standard
O0044474,2024-04-24,C00071,S0084,Completed,UPI,Same Day
